zoneid,81sas100929,81sas100930,81sas100931,81sas100932,81sas100933,81sas100934,81sas100935,81sas100936,81sas100937,81sas100938,81sas100939,81sas100940,81sas100941,81sas100942,81sas100943,81sas100944,81sas100945,81sas100946,81sas100947,81sas100948,81sas100949,81sas100950,81sas100951,81sas100952,81sas100953,81sas100954,81sas100955,81sas100956,81sas100957,81sas100958,81sas100959,81sas100960,81sas100961,81sas100962,81sas100963,81sas100964,81sas100965,81sas100966,81sas100967,81sas100968,81sas100969,81sas100970,81sas100971,81sas100972,81sas100973,81sas100974,81sas100975,81sas100976,81sas100977,81sas100978,81sas100979,81sas100980,81sas100981,81sas100982,81sas100983,81sas100984,81sas100985,81sas100986,81sas100987,81sas100988,81sas100989,81sas100990,81sas100991,81sas100992,81sas100993,81sas100994,81sas100995,81sas100996,81sas100997,81sas100998,81sas100999,81sas101000,81sas101001,81sas101002,81sas101003,81sas101004,81sas101005,81sas101006,81sas101007,81sas101008,81sas101009,81sas101010,81sas101011,81sas101012,81sas101013,81sas101014,81sas101015,81sas101016,81sas101017,81sas101018,81sas101019,81sas101020,81sas101021,81sas101022,81sas101023,81sas101024,81sas101025,81sas101026,81sas101027,81sas101028,81sas101029,81sas101030,81sas101031,81sas101032,81sas101033,81sas101034,81sas101035,81sas101036,81sas101037,81sas101038,81sas101039,81sas101040,81sas101041,81sas101042,81sas101043,81sas101044,81sas101045,81sas101046,81sas101047,81sas101048,81sas101049,81sas101050,81sas101051,81sas101052,81sas101053,81sas101054,81sas101055,81sas101056,81sas101057,81sas101058,81sas101059,81sas101060,81sas101061,81sas101062,81sas101063,81sas101064,81sas101065,81sas101066,81sas101067,81sas101068,81sas101069,81sas101070,81sas101071,81sas101072,81sas101073,81sas101074,81sas101075,81sas101076,81sas101077,81sas101078,81sas101079,81sas101080,81sas101081,81sas101082,81sas101083,81sas101084,81sas101085,81sas101086,81sas101087,81sas101088,81sas101089,81sas101090,81sas101091,81sas101092,81sas101093,81sas101094,81sas101095,81sas101096,81sas101097,81sas101098,81sas101099,81sas101100,81sas101101,81sas101102,81sas101103,81sas101104,81sas101105,81sas101106,81sas101107,81sas101108,81sas101109,81sas101110,81sas101111,81sas101112,81sas101113,81sas101114,81sas101115,81sas101116,81sas101117,81sas101118,81sas101119,81sas101120,81sas101121,81sas101122,81sas101123,81sas101124,81sas101125,81sas101126,81sas101127,81sas101128,81sas101129,81sas101130,81sas101131,81sas101132,81sas101133,81sas101134,81sas101135,81sas101136,81sas101137,81sas101138,81sas101139,81sas101140,81sas101141,81sas101142,81sas101143,81sas101144,81sas101145,81sas101146,81sas101147,81sas101148
03BNAD25  ,194,106,87,1,0,1,0,87,298,199,98,1,0,1,0,98,13,4,27,20,126,166,194,106,87,1,0,1,0,87,298,199,98,1,0,1,0,98,15,15,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,7,2,0,0,0,0,2,22,17,5,0,0,0,0,5,167,81,85,1,0,1,0,85,221,127,93,1,0,1,0,93,13,4,27,20,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,2,24,8,126,166,9,21,0,0,4,7,0,0,0,0,5,9,108,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAD26  ,118,84,33,1,0,1,0,33,230,184,45,1,0,1,0,45,3,0,7,0,62,90,118,84,33,1,0,1,0,33,230,184,45,1,0,1,0,45,40,40,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,5,1,0,0,0,0,1,5,4,1,0,0,0,0,1,70,37,32,1,0,1,0,32,105,60,44,1,0,1,0,44,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,62,90,12,24,0,0,0,0,0,0,1,1,4,4,45,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAD27  ,161,106,55,0,0,0,0,53,293,215,78,0,0,0,0,75,14,2,29,4,71,106,161,106,55,0,0,0,0,53,293,215,78,0,0,0,0,75,58,57,1,0,0,0,0,1,126,124,2,0,0,0,0,2,1,0,1,0,0,0,0,1,3,0,3,0,0,0,0,3,9,1,8,0,0,0,0,8,21,5,16,0,0,0,0,16,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,3,16,14,2,0,0,0,0,2,84,42,42,0,0,0,0,40,123,68,55,0,0,0,0,52,14,2,29,4,3,0,7,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,4,71,106,7,14,1,3,8,16,0,0,0,0,3,4,52,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAD28  ,121,121,0,0,0,0,0,0,189,189,0,0,0,0,0,0,0,0,0,0,52,67,121,121,0,0,0,0,0,0,189,189,0,0,0,0,0,0,57,57,0,0,0,0,0,0,91,91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,44,44,0,0,0,0,0,0,57,57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,14,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,67,8,10,0,0,39,48,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAD29  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAD30  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAD31  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAD32  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE01  ,199,198,1,0,0,0,0,1,484,482,2,0,0,0,0,2,6,15,27,81,169,398,199,198,1,0,0,0,0,1,484,482,2,0,0,0,0,2,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,196,195,1,0,0,0,0,1,475,473,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,27,81,0,0,0,0,6,15,27,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,398,3,6,165,390,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE02  ,224,224,0,0,0,0,0,0,635,635,0,0,0,0,0,0,9,20,64,110,203,545,224,224,0,0,0,0,0,0,635,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,0,0,0,0,0,0,624,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,64,110,0,0,0,0,9,19,64,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,203,545,0,0,203,539,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE03  ,218,217,1,0,0,0,0,1,575,574,1,0,0,0,0,1,7,18,38,106,182,446,218,217,1,0,0,0,0,1,575,574,1,0,0,0,0,1,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,174,173,1,0,0,0,0,1,522,521,1,0,0,0,0,1,36,36,0,0,0,0,0,0,41,41,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,38,106,0,0,0,0,6,18,35,106,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,446,2,3,138,392,37,41,1,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE04  ,172,163,4,5,0,0,5,4,351,336,3,12,0,1,11,3,4,10,18,50,148,265,172,163,4,5,0,0,5,4,351,336,3,12,0,1,11,3,12,7,0,5,0,0,5,0,33,24,0,9,0,0,9,0,146,146,0,0,0,0,0,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9,5,4,0,0,0,0,4,18,14,3,1,0,1,0,3,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,10,18,50,0,1,0,6,4,9,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,265,7,13,129,231,1,1,1,2,5,9,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE05  ,130,130,0,0,0,0,0,0,396,396,0,0,0,0,0,0,1,12,16,79,114,342,130,130,0,0,0,0,0,0,396,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,0,0,0,0,386,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,79,0,0,0,0,1,11,16,74,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,114,342,0,0,113,335,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE06  ,119,114,0,5,0,0,5,0,306,301,0,5,0,0,5,0,0,8,0,47,91,215,119,114,0,5,0,0,5,0,306,301,0,5,0,0,5,0,7,5,0,2,0,0,2,0,16,14,0,2,0,0,2,0,98,98,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,13,0,0,0,0,0,0,4,4,0,0,0,0,0,0,17,17,0,0,0,0,0,0,7,4,0,3,0,0,3,0,10,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,47,0,0,0,0,0,8,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,215,4,12,83,197,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE07  ,198,198,0,0,0,0,0,0,531,531,0,0,0,0,0,0,2,15,12,82,145,329,198,198,0,0,0,0,0,0,531,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,192,192,0,0,0,0,0,0,511,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,15,12,82,0,0,0,0,2,15,12,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,329,1,1,141,319,0,0,0,0,2,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE08  ,220,220,0,0,0,0,0,0,610,610,0,0,0,0,0,0,2,13,19,99,168,396,220,220,0,0,0,0,0,0,610,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0,0,0,0,0,0,604,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,19,99,0,0,0,0,2,13,19,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,396,0,0,167,393,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE09  ,86,55,0,19,12,13,30,0,191,122,0,46,23,26,66,0,0,3,0,17,63,121,86,55,0,19,12,13,30,0,191,122,0,46,23,26,66,0,6,2,0,4,0,1,3,0,14,3,0,11,0,3,8,0,49,49,0,0,0,0,0,0,107,107,0,0,0,0,0,0,6,1,0,1,4,4,5,0,12,3,0,2,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,21,1,0,12,8,8,20,0,51,5,0,30,16,16,46,0,2,0,0,2,0,0,2,0,3,0,0,3,0,0,3,0,0,3,0,17,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,63,121,3,4,38,69,6,10,0,0,0,0,15,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE10  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE11  ,80,60,0,13,7,8,19,0,207,162,0,30,15,19,41,0,1,2,5,10,58,137,80,60,0,13,7,8,19,0,207,162,0,30,15,19,41,0,20,15,0,5,0,1,4,0,66,49,0,17,0,4,13,0,10,9,0,1,0,0,1,0,25,23,0,2,0,0,2,0,35,29,0,2,4,4,6,0,84,72,0,2,10,10,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,7,0,4,3,3,7,0,27,13,0,9,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,10,0,1,0,5,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,137,13,35,7,18,28,66,1,1,0,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE12  ,147,105,0,33,9,10,41,0,411,288,0,84,39,45,117,0,1,11,9,59,103,251,147,105,0,33,9,10,41,0,411,288,0,84,39,45,117,0,54,27,0,22,5,5,27,0,162,77,0,58,27,27,85,0,60,60,0,0,0,0,0,0,166,165,0,1,0,0,1,0,17,15,0,2,0,0,2,0,42,41,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,8,4,5,11,0,37,3,0,22,12,18,28,0,2,1,0,1,0,0,1,0,4,2,0,2,0,0,2,0,1,11,9,59,1,4,9,25,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,103,251,35,92,45,103,12,29,0,0,0,0,10,24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE13  ,235,235,0,0,0,0,0,0,548,548,0,0,0,0,0,0,0,5,0,32,186,387,235,235,0,0,0,0,0,0,548,548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,230,230,0,0,0,0,0,0,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,387,0,2,185,383,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE14  ,182,179,1,1,1,2,1,1,472,460,3,4,5,9,5,3,1,10,7,51,144,353,182,179,1,1,1,2,1,1,472,460,3,4,5,9,5,3,1,0,0,0,1,1,1,0,5,0,0,0,5,5,5,0,179,177,1,1,0,1,0,1,462,455,3,4,0,4,0,3,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,51,0,0,0,0,1,10,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,353,1,5,142,345,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE15  ,63,63,0,0,0,0,0,0,167,167,0,0,0,0,0,0,0,1,0,6,49,124,63,63,0,0,0,0,0,0,167,167,0,0,0,0,0,0,7,7,0,0,0,0,0,0,25,25,0,0,0,0,0,0,56,56,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,124,3,13,46,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE16  ,209,208,1,0,0,0,0,1,459,457,2,0,0,0,0,2,1,6,8,35,179,379,209,208,1,0,0,0,0,1,459,457,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,206,1,0,0,0,0,1,457,455,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,35,0,0,0,0,1,6,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,379,0,0,178,378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE17  ,115,85,0,29,1,1,30,0,238,145,0,91,2,2,93,0,0,3,0,15,90,159,115,85,0,29,1,1,30,0,238,145,0,91,2,2,93,0,31,14,0,17,0,0,17,0,99,46,0,53,0,0,53,0,73,69,0,4,0,0,4,0,108,92,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,0,0,7,1,1,8,0,23,0,0,21,2,2,23,0,2,1,0,1,0,0,1,0,4,3,0,1,0,0,1,0,0,3,0,15,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,90,159,13,38,69,98,0,0,0,0,1,4,6,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE18  ,167,167,0,0,0,0,0,0,501,501,0,0,0,0,0,0,3,20,25,129,133,401,167,167,0,0,0,0,0,0,501,501,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,163,163,0,0,0,0,0,0,490,490,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,25,129,0,0,0,0,3,19,25,122,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,401,1,1,130,392,1,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE19  ,193,173,0,19,1,2,19,0,487,439,0,42,6,6,48,0,2,9,14,52,151,353,193,173,0,19,1,2,19,0,487,439,0,42,6,6,48,0,21,11,0,9,1,1,10,0,64,38,0,20,6,6,26,0,161,159,0,2,0,0,2,0,396,392,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,0,0,8,0,1,7,0,18,0,0,18,0,0,18,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,9,14,52,1,0,6,0,1,8,8,46,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,151,353,12,35,131,303,0,0,0,0,0,0,6,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAE20  ,168,168,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,3,0,12,158,214,168,168,0,0,0,0,0,0,237,237,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,161,161,0,0,0,0,0,0,214,214,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,158,214,5,8,152,198,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
